#Contains single reference judgments for results from 50 FedWeb14 topics
#snippetID	userID	pagelabel	pageproblem	watchedvideo
FW14-e041-7222-05	judge8	Non	0	0
FW14-e041-7222-06	judge8	Non	0	0
FW14-e041-7222-07	judge8	Non	0	0
FW14-e041-7222-08	judge8	Non	0	0
FW14-e041-7222-09	judge8	Non	0	0
FW14-e041-7222-10	judge8	Non	0	0
FW14-e044-7222-01	judge8	Non	0	0
FW14-e044-7222-02	judge8	Non	0	0
FW14-e044-7222-03	judge8	Non	0	0
FW14-e044-7222-04	judge8	Non	0	0
FW14-e044-7222-05	judge8	Non	0	0
FW14-e044-7222-06	judge8	Non	0	0
FW14-e044-7222-07	judge8	Non	0	0
FW14-e044-7222-08	judge8	Non	0	0
FW14-e044-7222-09	judge8	Non	0	0
FW14-e044-7222-10	judge8	Non	0	0
FW14-e047-7222-01	judge8	Non	0	0
FW14-e047-7222-02	judge8	Non	0	0
FW14-e047-7222-03	judge8	Non	0	0
FW14-e047-7222-04	judge8	Non	0	0
FW14-e047-7222-05	judge8	Non	0	0
FW14-e047-7222-06	judge8	Non	0	0
FW14-e047-7222-07	judge8	Non	0	0
FW14-e049-7222-01	judge8	Non	0	0
FW14-e050-7222-01	judge8	Non	0	0
FW14-e050-7222-02	judge8	Non	0	0
FW14-e050-7222-03	judge8	Non	0	0
FW14-e050-7222-04	judge8	Non	0	0
FW14-e050-7222-05	judge8	Non	0	0
FW14-e050-7222-06	judge8	Non	0	0
FW14-e050-7222-07	judge8	Non	0	0
FW14-e050-7222-08	judge8	Non	0	0
FW14-e050-7222-09	judge8	Non	0	0
FW14-e050-7222-10	judge8	Non	0	0
FW14-e052-7222-01	judge8	HRel	0	0
FW14-e052-7222-02	judge8	Non	0	0
FW14-e052-7222-03	judge8	Non	0	0
FW14-e052-7222-04	judge8	Non	0	0
FW14-e052-7222-05	judge8	Non	0	0
FW14-e052-7222-06	judge8	Non	0	0
FW14-e052-7222-07	judge8	Rel	0	0
FW14-e055-7222-01	judge8	Non	0	0
FW14-e055-7222-02	judge8	Non	0	0
FW14-e055-7222-03	judge8	Non	0	0
FW14-e055-7222-04	judge8	Non	1	0
FW14-e055-7222-05	judge8	Non	0	0
FW14-e055-7222-06	judge8	Non	1	0
FW14-e055-7222-07	judge8	Non	1	0
FW14-e055-7222-08	judge8	Non	1	0
FW14-e055-7222-09	judge8	Non	0	0
FW14-e055-7222-10	judge8	Non	1	0
FW14-e062-7222-01	judge8	Non	0	0
FW14-e062-7222-02	judge8	Non	0	0
FW14-e062-7222-03	judge8	Non	0	0
FW14-e062-7222-04	judge8	Rel	0	0
FW14-e062-7222-05	judge8	Non	0	0
FW14-e062-7222-06	judge8	Non	0	0
FW14-e062-7222-07	judge8	Non	0	0
FW14-e062-7222-08	judge8	Non	0	0
FW14-e062-7222-09	judge8	Non	0	0
FW14-e062-7222-10	judge8	Rel	0	0
FW14-e063-7222-01	judge8	Non	0	0
FW14-e063-7222-02	judge8	Non	0	0
FW14-e063-7222-03	judge8	Non	0	0
FW14-e063-7222-04	judge8	Non	0	0
FW14-e063-7222-05	judge8	Non	0	0
FW14-e063-7222-06	judge8	Non	0	0
FW14-e063-7222-07	judge8	Non	0	0
FW14-e063-7222-08	judge8	Non	0	0
FW14-e065-7222-01	judge8	Non	0	0
FW14-e066-7222-01	judge8	Non	0	0
FW14-e066-7222-02	judge8	Non	0	0
FW14-e066-7222-03	judge8	Non	0	0
FW14-e066-7222-04	judge8	Non	0	0
FW14-e066-7222-05	judge8	Non	0	0
FW14-e066-7222-06	judge8	Non	0	0
FW14-e066-7222-07	judge8	Non	0	0
FW14-e066-7222-08	judge8	Non	0	0
FW14-e066-7222-09	judge8	Non	0	0
FW14-e066-7222-10	judge8	Non	0	0
FW14-e070-7222-01	judge8	Non	0	0
FW14-e070-7222-02	judge8	Non	0	0
FW14-e072-7222-01	judge8	Non	1	0
FW14-e072-7222-02	judge8	Non	1	0
FW14-e076-7222-01	judge8	Non	0	0
FW14-e076-7222-02	judge8	Non	0	0
FW14-e085-7222-01	judge8	Non	0	0
FW14-e085-7222-02	judge8	Non	0	0
FW14-e086-7222-01	judge8	Non	0	0
FW14-e086-7222-02	judge8	Non	0	0
FW14-e086-7222-03	judge8	Non	0	0
FW14-e086-7222-04	judge8	Non	0	0
FW14-e086-7222-05	judge8	Non	0	0
FW14-e086-7222-06	judge8	Non	0	0
FW14-e086-7222-07	judge8	Non	0	0
FW14-e086-7222-08	judge8	Non	0	0
FW14-e086-7222-09	judge8	Non	0	0
FW14-e086-7222-10	judge8	Non	0	0
FW14-e087-7222-01	judge8	Non	0	0
FW14-e087-7222-02	judge8	Non	0	0
FW14-e087-7222-03	judge8	Non	0	0
FW14-e087-7222-04	judge8	Non	0	0
FW14-e087-7222-05	judge8	Non	0	0
FW14-e087-7222-06	judge8	Non	0	0
FW14-e087-7222-07	judge8	Non	0	0
FW14-e087-7222-08	judge8	Non	0	0
FW14-e087-7222-09	judge8	Non	0	0
FW14-e087-7222-10	judge8	Non	0	0
FW14-e088-7222-01	judge8	Non	0	0
FW14-e088-7222-02	judge8	Non	0	0
FW14-e088-7222-03	judge8	Non	0	0
FW14-e088-7222-04	judge8	Rel	0	0
FW14-e088-7222-05	judge8	HRel	0	0
FW14-e088-7222-06	judge8	HRel	0	0
FW14-e088-7222-07	judge8	Non	0	0
FW14-e088-7222-08	judge8	Non	0	0
FW14-e095-7222-01	judge8	Non	0	0
FW14-e095-7222-02	judge8	Non	0	0
FW14-e100-7222-01	judge8	Non	0	0
FW14-e100-7222-02	judge8	Non	0	0
FW14-e100-7222-03	judge8	Non	0	0
FW14-e100-7222-04	judge8	Non	0	0
FW14-e100-7222-05	judge8	Non	0	0
FW14-e100-7222-06	judge8	Non	0	0
FW14-e100-7222-07	judge8	Non	0	0
FW14-e100-7222-08	judge8	Non	0	0
FW14-e100-7222-09	judge8	Non	0	0
FW14-e100-7222-10	judge8	Non	0	0
FW14-e101-7222-01	judge8	Non	0	0
FW14-e101-7222-02	judge8	Non	0	0
FW14-e101-7222-03	judge8	Non	0	0
FW14-e101-7222-04	judge8	Non	0	0
FW14-e101-7222-05	judge8	Non	0	0
FW14-e101-7222-06	judge8	Non	0	0
FW14-e101-7222-07	judge8	Non	0	0
FW14-e101-7222-08	judge8	Non	0	0
FW14-e101-7222-09	judge8	Non	0	0
FW14-e101-7222-10	judge8	Non	0	0
FW14-e102-7222-01	judge8	Non	0	0
FW14-e102-7222-02	judge8	Non	0	0
FW14-e102-7222-03	judge8	Non	0	0
FW14-e102-7222-04	judge8	Non	0	0
FW14-e102-7222-05	judge8	Non	0	0
FW14-e102-7222-06	judge8	Non	0	0
FW14-e102-7222-07	judge8	Non	0	0
FW14-e102-7222-08	judge8	Non	0	0
FW14-e102-7222-09	judge8	Non	0	0
FW14-e106-7222-01	judge8	Non	0	0
FW14-e108-7222-01	judge8	Non	0	0
FW14-e108-7222-02	judge8	Non	0	0
FW14-e108-7222-03	judge8	Non	0	0
FW14-e108-7222-04	judge8	Non	0	0
FW14-e108-7222-05	judge8	Non	0	0
FW14-e108-7222-06	judge8	Non	0	0
FW14-e108-7222-07	judge8	Non	0	0
FW14-e108-7222-08	judge8	Non	0	0
FW14-e108-7222-09	judge8	Non	0	0
FW14-e108-7222-10	judge8	Non	0	0
FW14-e109-7222-01	judge8	Non	0	0
FW14-e109-7222-02	judge8	Non	1	0
FW14-e109-7222-03	judge8	Non	0	0
FW14-e109-7222-04	judge8	Non	0	0
FW14-e109-7222-05	judge8	Non	0	0
FW14-e109-7222-06	judge8	Non	1	0
FW14-e109-7222-07	judge8	Non	0	0
FW14-e109-7222-08	judge8	Non	0	0
FW14-e109-7222-09	judge8	Non	0	0
FW14-e109-7222-10	judge8	Non	0	0
FW14-e113-7222-01	judge8	Non	0	0
FW14-e113-7222-02	judge8	Non	0	0
FW14-e113-7222-03	judge8	Non	0	0
FW14-e113-7222-04	judge8	Non	0	0
FW14-e113-7222-05	judge8	Non	0	0
FW14-e113-7222-06	judge8	Non	0	0
FW14-e113-7222-07	judge8	Non	0	0
FW14-e113-7222-08	judge8	Non	0	0
FW14-e113-7222-09	judge8	Non	0	0
FW14-e113-7222-10	judge8	Non	0	0
FW14-e115-7222-01	judge8	Non	0	0
FW14-e115-7222-02	judge8	Non	0	0
FW14-e115-7222-03	judge8	Non	0	0
FW14-e115-7222-04	judge8	Non	0	0
FW14-e115-7222-05	judge8	Non	0	0
FW14-e115-7222-06	judge8	Non	0	0
FW14-e115-7222-07	judge8	Non	0	0
FW14-e115-7222-08	judge8	Non	0	0
FW14-e115-7222-09	judge8	Non	0	0
FW14-e115-7222-10	judge8	Non	0	0
FW14-e118-7222-01	judge8	Non	0	0
FW14-e118-7222-02	judge8	Non	0	0
FW14-e118-7222-03	judge8	Non	0	0
FW14-e118-7222-04	judge8	Non	0	0
FW14-e118-7222-05	judge8	Non	0	0
FW14-e121-7222-01	judge8	Non	0	0
FW14-e121-7222-02	judge8	Non	0	0
FW14-e121-7222-03	judge8	Non	0	0
FW14-e121-7222-04	judge8	Non	0	0
FW14-e121-7222-05	judge8	Non	0	0
FW14-e121-7222-06	judge8	Non	0	0
FW14-e121-7222-07	judge8	Non	0	0
FW14-e121-7222-08	judge8	Non	0	0
FW14-e121-7222-09	judge8	Non	0	0
FW14-e121-7222-10	judge8	Non	0	0
FW14-e123-7222-01	judge8	Non	0	0
FW14-e123-7222-02	judge8	Non	0	0
FW14-e123-7222-03	judge8	Non	0	0
FW14-e123-7222-04	judge8	Non	0	0
FW14-e123-7222-05	judge8	Non	0	0
FW14-e123-7222-06	judge8	Non	0	0
FW14-e123-7222-07	judge8	Non	0	0
FW14-e123-7222-08	judge8	Non	0	0
FW14-e123-7222-09	judge8	Non	0	0
FW14-e123-7222-10	judge8	Non	0	0
FW14-e124-7222-01	judge8	Non	0	0
FW14-e124-7222-02	judge8	Non	0	0
FW14-e124-7222-03	judge8	Non	0	0
FW14-e124-7222-04	judge8	Non	0	0
FW14-e124-7222-05	judge8	Non	0	0
FW14-e124-7222-06	judge8	Non	0	0
FW14-e124-7222-07	judge8	Non	0	0
FW14-e124-7222-08	judge8	Non	0	0
FW14-e124-7222-09	judge8	Non	0	0
FW14-e124-7222-10	judge8	Non	0	0
FW14-e127-7222-01	judge8	Non	0	0
FW14-e127-7222-02	judge8	Non	0	0
FW14-e127-7222-03	judge8	Non	0	0
FW14-e127-7222-04	judge8	Non	0	0
FW14-e127-7222-05	judge8	Non	0	0
FW14-e127-7222-06	judge8	Non	0	0
FW14-e127-7222-07	judge8	Non	0	0
FW14-e127-7222-08	judge8	Non	0	0
FW14-e127-7222-09	judge8	Non	0	0
FW14-e127-7222-10	judge8	Non	0	0
FW14-e128-7222-01	judge8	Non	0	0
FW14-e128-7222-02	judge8	Non	0	0
FW14-e128-7222-03	judge8	Non	0	0
FW14-e128-7222-04	judge8	Non	0	0
FW14-e128-7222-05	judge8	Non	0	0
FW14-e129-7222-01	judge8	Non	0	0
FW14-e129-7222-02	judge8	Non	0	0
FW14-e129-7222-03	judge8	Non	0	0
FW14-e129-7222-04	judge8	Non	0	0
FW14-e129-7222-05	judge8	Non	0	0
FW14-e129-7222-06	judge8	Non	0	0
FW14-e129-7222-07	judge8	Non	0	0
FW14-e129-7222-08	judge8	Non	0	0
FW14-e129-7222-09	judge8	Non	0	0
FW14-e129-7222-10	judge8	Non	0	0
FW14-e130-7222-01	judge8	Non	0	0
FW14-e130-7222-02	judge8	Non	0	0
FW14-e130-7222-03	judge8	Non	0	0
FW14-e130-7222-04	judge8	Non	0	0
FW14-e130-7222-05	judge8	Non	0	0
FW14-e130-7222-06	judge8	Non	0	0
FW14-e130-7222-07	judge8	Non	0	0
FW14-e130-7222-08	judge8	Non	0	0
FW14-e130-7222-09	judge8	Non	0	0
FW14-e130-7222-10	judge8	Non	0	0
FW14-e131-7222-01	judge8	Non	0	0
FW14-e131-7222-02	judge8	Non	0	0
FW14-e131-7222-03	judge8	Non	0	0
FW14-e131-7222-04	judge8	Non	0	0
FW14-e131-7222-05	judge8	Non	0	0
FW14-e131-7222-06	judge8	Non	0	0
FW14-e131-7222-07	judge8	Non	0	0
FW14-e131-7222-08	judge8	Non	0	0
FW14-e131-7222-09	judge8	Non	0	0
FW14-e131-7222-10	judge8	Non	0	0
FW14-e132-7222-01	judge8	Non	0	0
FW14-e132-7222-02	judge8	Non	0	0
FW14-e132-7222-03	judge8	Non	0	0
FW14-e132-7222-04	judge8	Non	0	0
FW14-e132-7222-05	judge8	Non	0	0
FW14-e132-7222-06	judge8	Non	0	0
FW14-e132-7222-07	judge8	Non	0	0
FW14-e132-7222-08	judge8	Non	0	0
FW14-e132-7222-09	judge8	Non	0	0
FW14-e132-7222-10	judge8	Non	0	0
FW14-e133-7222-01	judge8	Non	0	0
FW14-e133-7222-02	judge8	Non	0	0
FW14-e133-7222-03	judge8	Non	0	0
FW14-e133-7222-04	judge8	Non	0	0
FW14-e133-7222-05	judge8	Non	0	0
FW14-e133-7222-06	judge8	Non	0	0
FW14-e133-7222-07	judge8	Non	0	0
FW14-e133-7222-08	judge8	Non	0	0
FW14-e133-7222-09	judge8	Non	0	0
FW14-e133-7222-10	judge8	Non	0	0
FW14-e134-7222-01	judge8	Non	0	0
FW14-e134-7222-02	judge8	Non	0	0
FW14-e143-7222-01	judge8	Non	0	0
FW14-e143-7222-02	judge8	Non	0	0
FW14-e143-7222-03	judge8	Non	0	0
FW14-e143-7222-04	judge8	Non	0	0
FW14-e143-7222-05	judge8	Non	0	0
FW14-e143-7222-06	judge8	Non	0	0
FW14-e143-7222-07	judge8	Non	0	0
FW14-e143-7222-08	judge8	Non	0	0
FW14-e143-7222-09	judge8	Non	0	0
FW14-e143-7222-10	judge8	Non	0	0
FW14-e144-7222-01	judge8	Non	0	0
FW14-e144-7222-02	judge8	Non	0	0
FW14-e144-7222-03	judge8	Non	0	0
FW14-e144-7222-04	judge8	Non	0	0
FW14-e144-7222-05	judge8	Non	0	0
FW14-e145-7222-01	judge8	Non	0	0
FW14-e145-7222-02	judge8	Non	0	0
FW14-e145-7222-03	judge8	Non	0	0
FW14-e145-7222-04	judge8	Non	0	0
FW14-e145-7222-05	judge8	Non	0	0
FW14-e146-7222-01	judge8	Non	1	0
FW14-e146-7222-02	judge8	Non	1	0
FW14-e146-7222-03	judge8	Non	1	0
FW14-e146-7222-04	judge8	Non	1	0
FW14-e146-7222-05	judge8	Non	1	0
FW14-e146-7222-06	judge8	Non	1	0
FW14-e146-7222-07	judge8	Non	1	0
FW14-e146-7222-08	judge8	Non	1	0
FW14-e146-7222-09	judge8	Non	1	0
FW14-e146-7222-10	judge8	Non	1	0
FW14-e147-7222-01	judge8	Non	0	0
FW14-e148-7222-01	judge8	Non	0	0
FW14-e148-7222-02	judge8	Non	0	0
FW14-e148-7222-03	judge8	Non	0	0
FW14-e148-7222-04	judge8	Non	0	0
FW14-e148-7222-05	judge8	Non	0	0
FW14-e148-7222-06	judge8	Non	0	0
FW14-e148-7222-07	judge8	Non	0	0
FW14-e148-7222-08	judge8	Non	0	0
FW14-e148-7222-09	judge8	Non	0	0
FW14-e148-7222-10	judge8	Non	0	0
FW14-e153-7222-01	judge8	Non	0	0
FW14-e153-7222-02	judge8	Non	0	0
FW14-e153-7222-03	judge8	Non	0	0
FW14-e153-7222-04	judge8	Non	0	0
FW14-e153-7222-05	judge8	Non	0	0
FW14-e153-7222-06	judge8	Non	0	0
FW14-e153-7222-07	judge8	Non	0	0
FW14-e153-7222-08	judge8	Non	0	0
FW14-e153-7222-09	judge8	Non	0	0
FW14-e153-7222-10	judge8	Non	0	0
FW14-e154-7222-01	judge8	Non	0	0
FW14-e154-7222-02	judge8	Non	0	0
FW14-e154-7222-03	judge8	Non	0	0
FW14-e154-7222-04	judge8	Non	0	0
FW14-e154-7222-05	judge8	Non	1	0
FW14-e154-7222-06	judge8	Non	0	0
FW14-e158-7222-01	judge8	Non	0	0
FW14-e158-7222-02	judge8	Non	0	0
FW14-e158-7222-03	judge8	Non	0	0
FW14-e158-7222-04	judge8	Non	0	0
FW14-e158-7222-05	judge8	Non	0	0
FW14-e158-7222-06	judge8	Non	0	0
FW14-e158-7222-07	judge8	Non	0	0
FW14-e158-7222-08	judge8	Non	0	0
FW14-e158-7222-09	judge8	Non	0	0
FW14-e158-7222-10	judge8	Non	0	0
FW14-e163-7222-01	judge8	Non	0	0
FW14-e164-7222-01	judge8	Non	0	0
FW14-e164-7222-02	judge8	Non	0	0
FW14-e164-7222-03	judge8	Non	0	0
FW14-e164-7222-04	judge8	Non	0	0
FW14-e164-7222-05	judge8	Non	0	0
FW14-e164-7222-06	judge8	Non	0	0
FW14-e164-7222-07	judge8	Non	0	0
FW14-e164-7222-08	judge8	Non	0	0
FW14-e164-7222-09	judge8	Non	0	0
FW14-e164-7222-10	judge8	Non	0	0
FW14-e165-7222-01	judge8	Non	0	0
FW14-e165-7222-02	judge8	Non	0	0
FW14-e167-7222-01	judge8	Non	0	0
FW14-e167-7222-02	judge8	Non	0	0
FW14-e167-7222-03	judge8	Non	0	0
FW14-e167-7222-04	judge8	Non	0	0
FW14-e167-7222-05	judge8	Non	0	0
FW14-e167-7222-06	judge8	Non	0	0
FW14-e167-7222-07	judge8	Non	0	0
FW14-e167-7222-08	judge8	Non	0	0
FW14-e167-7222-09	judge8	Non	0	0
FW14-e167-7222-10	judge8	Non	0	0
FW14-e168-7222-01	judge8	Non	0	0
FW14-e168-7222-02	judge8	Non	0	0
FW14-e168-7222-03	judge8	Non	0	0
FW14-e168-7222-04	judge8	Non	0	0
FW14-e168-7222-05	judge8	Non	0	0
FW14-e168-7222-06	judge8	Non	0	0
FW14-e168-7222-07	judge8	Non	0	0
FW14-e168-7222-08	judge8	Non	0	0
FW14-e168-7222-09	judge8	Non	0	0
FW14-e168-7222-10	judge8	Non	0	0
FW14-e169-7222-01	judge8	Non	0	0
FW14-e169-7222-02	judge8	Non	0	0
FW14-e169-7222-03	judge8	Non	0	0
FW14-e169-7222-04	judge8	Non	0	0
FW14-e169-7222-05	judge8	Non	0	0
FW14-e169-7222-06	judge8	Non	0	0
FW14-e169-7222-07	judge8	Non	0	0
FW14-e169-7222-08	judge8	Non	0	0
FW14-e169-7222-09	judge8	Non	0	0
FW14-e169-7222-10	judge8	Non	0	0
FW14-e171-7222-01	judge8	Non	0	0
FW14-e171-7222-02	judge8	Non	0	0
FW14-e171-7222-03	judge8	Non	0	0
FW14-e171-7222-04	judge8	Non	0	0
FW14-e171-7222-05	judge8	Non	0	0
FW14-e171-7222-06	judge8	Non	0	0
FW14-e171-7222-07	judge8	Non	0	0
FW14-e172-7222-01	judge8	Non	0	0
FW14-e172-7222-02	judge8	Non	0	0
FW14-e172-7222-03	judge8	Non	0	0
FW14-e172-7222-04	judge8	Non	0	0
FW14-e172-7222-05	judge8	Non	0	0
FW14-e172-7222-06	judge8	Non	0	0
FW14-e172-7222-07	judge8	Non	0	0
FW14-e172-7222-08	judge8	Non	0	0
FW14-e172-7222-09	judge8	Non	0	0
FW14-e172-7222-10	judge8	Non	0	0
FW14-e174-7222-01	judge8	Non	0	0
FW14-e174-7222-02	judge8	Non	0	0
FW14-e174-7222-03	judge8	Non	0	0
FW14-e174-7222-04	judge8	Non	0	0
FW14-e174-7222-05	judge8	Non	0	0
FW14-e174-7222-06	judge8	Non	0	0
FW14-e174-7222-07	judge8	Non	0	0
FW14-e174-7222-08	judge8	Non	0	0
FW14-e175-7222-01	judge8	HRel	0	0
FW14-e175-7222-02	judge8	Non	0	0
FW14-e175-7222-03	judge8	Rel	0	0
FW14-e175-7222-04	judge8	HRel	0	0
FW14-e175-7222-05	judge8	Non	0	0
FW14-e175-7222-06	judge8	Non	0	0
FW14-e175-7222-07	judge8	Non	0	0
FW14-e175-7222-08	judge8	Non	0	0
FW14-e175-7222-09	judge8	Non	0	0
FW14-e175-7222-10	judge8	Non	0	0
FW14-e176-7222-01	judge8	Rel	0	0
FW14-e176-7222-02	judge8	Non	0	0
FW14-e176-7222-03	judge8	Non	0	0
FW14-e176-7222-04	judge8	Non	0	0
FW14-e176-7222-05	judge8	Non	0	0
FW14-e176-7222-06	judge8	Non	0	0
FW14-e176-7222-07	judge8	Non	0	0
FW14-e176-7222-08	judge8	Non	0	0
FW14-e176-7222-09	judge8	Non	0	0
FW14-e176-7222-10	judge8	Non	0	0
FW14-e178-7222-01	judge8	Non	0	0
FW14-e178-7222-02	judge8	Non	0	0
FW14-e178-7222-03	judge8	Non	0	0
FW14-e178-7222-04	judge8	Non	0	0
FW14-e178-7222-05	judge8	Non	0	0
FW14-e178-7222-06	judge8	Non	0	0
FW14-e178-7222-07	judge8	Non	0	0
FW14-e178-7222-08	judge8	Non	0	0
FW14-e178-7222-09	judge8	Non	0	0
FW14-e178-7222-10	judge8	Non	0	0
FW14-e179-7222-01	judge8	Non	0	0
FW14-e179-7222-02	judge8	Non	0	0
FW14-e179-7222-03	judge8	Non	0	0
FW14-e179-7222-04	judge8	Non	0	0
FW14-e179-7222-05	judge8	Non	0	0
FW14-e179-7222-06	judge8	Non	0	0
FW14-e179-7222-07	judge8	Non	0	0
FW14-e179-7222-08	judge8	Non	0	0
FW14-e179-7222-09	judge8	Non	0	0
FW14-e179-7222-10	judge8	Non	0	0
FW14-e181-7222-01	judge8	Non	0	0
FW14-e181-7222-02	judge8	Non	0	0
FW14-e181-7222-03	judge8	Non	0	0
FW14-e181-7222-04	judge8	Non	0	0
FW14-e181-7222-05	judge8	Non	0	0
FW14-e181-7222-06	judge8	Non	0	0
FW14-e181-7222-07	judge8	Non	0	0
FW14-e181-7222-08	judge8	Non	0	0
FW14-e181-7222-09	judge8	Non	0	0
FW14-e181-7222-10	judge8	Non	0	0
FW14-e182-7222-01	judge8	Non	0	0
FW14-e182-7222-02	judge8	Non	0	0
FW14-e184-7222-01	judge8	Non	0	0
FW14-e184-7222-02	judge8	Rel	0	0
FW14-e184-7222-03	judge8	Non	0	0
FW14-e184-7222-04	judge8	Non	0	0
FW14-e184-7222-05	judge8	Non	0	0
FW14-e184-7222-06	judge8	Non	0	0
FW14-e184-7222-07	judge8	Non	0	0
FW14-e184-7222-08	judge8	Non	0	0
FW14-e184-7222-09	judge8	Non	0	0
FW14-e184-7222-10	judge8	Non	0	0
FW14-e185-7222-01	judge8	Non	0	0
FW14-e185-7222-02	judge8	Non	0	0
FW14-e185-7222-03	judge8	Non	0	0
FW14-e185-7222-04	judge8	Non	0	0
FW14-e185-7222-05	judge8	Non	0	0
FW14-e185-7222-06	judge8	Non	0	0
FW14-e185-7222-07	judge8	Non	0	0
FW14-e185-7222-08	judge8	Rel	0	0
FW14-e185-7222-09	judge8	Rel	0	0
FW14-e185-7222-10	judge8	Non	0	0
FW14-e200-7222-01	judge8	Non	0	0
FW14-e200-7222-02	judge8	Non	0	0
FW14-e200-7222-03	judge8	HRel	0	0
FW14-e200-7222-04	judge8	Non	0	0
FW14-e200-7222-05	judge8	Non	0	0
FW14-e200-7222-06	judge8	Non	0	0
FW14-e200-7222-07	judge8	Non	0	0
FW14-e200-7222-08	judge8	Non	0	0
FW14-e200-7222-09	judge8	Non	0	0
FW14-e200-7222-10	judge8	Non	0	0
FW14-e002-7230-01	judge8	Non	0	0
FW14-e002-7230-02	judge8	Non	0	0
FW14-e002-7230-03	judge8	Non	0	0
FW14-e002-7230-04	judge8	Non	0	0
FW14-e002-7230-05	judge8	Non	0	0
FW14-e002-7230-06	judge8	Non	0	0
FW14-e002-7230-07	judge8	Non	0	0
FW14-e002-7230-08	judge8	Non	0	0
FW14-e002-7230-09	judge8	Non	0	0
FW14-e002-7230-10	judge8	Non	0	0
FW14-e005-7230-01	judge8	Non	0	0
FW14-e005-7230-02	judge8	Non	0	0
FW14-e005-7230-03	judge8	Non	0	0
FW14-e005-7230-04	judge8	Non	0	0
FW14-e005-7230-05	judge8	Non	0	0
FW14-e005-7230-06	judge8	Non	0	0
FW14-e005-7230-07	judge8	Non	0	0
FW14-e005-7230-08	judge8	Non	0	0
FW14-e005-7230-09	judge8	Non	0	0
FW14-e005-7230-10	judge8	Non	0	0
FW14-e007-7230-01	judge8	Non	0	0
FW14-e007-7230-02	judge8	Non	0	0
FW14-e007-7230-03	judge8	Non	0	0
FW14-e007-7230-04	judge8	Non	0	0
FW14-e007-7230-05	judge8	Non	0	0
FW14-e007-7230-06	judge8	Non	0	0
FW14-e007-7230-07	judge8	Non	0	0
FW14-e007-7230-08	judge8	Non	0	0
FW14-e007-7230-09	judge8	Non	0	0
FW14-e007-7230-10	judge8	Non	0	0
FW14-e008-7230-01	judge8	Non	0	0
FW14-e008-7230-02	judge8	Non	0	0
FW14-e008-7230-03	judge8	Non	0	0
FW14-e009-7230-01	judge8	Non	0	0
FW14-e009-7230-02	judge8	Non	0	0
FW14-e009-7230-03	judge8	Non	0	0
FW14-e009-7230-04	judge8	Non	0	0
FW14-e009-7230-05	judge8	Non	0	0
FW14-e009-7230-06	judge8	Non	0	0
FW14-e009-7230-07	judge8	Non	0	0
FW14-e009-7230-08	judge8	Non	0	0
FW14-e009-7230-09	judge8	Non	0	0
FW14-e009-7230-10	judge8	Non	0	0
FW14-e010-7230-01	judge8	Non	0	0
FW14-e010-7230-02	judge8	Non	0	0
FW14-e010-7230-03	judge8	Non	0	0
FW14-e010-7230-04	judge8	Non	0	0
FW14-e010-7230-05	judge8	Non	0	0
FW14-e010-7230-06	judge8	Non	0	0
FW14-e010-7230-07	judge8	Non	0	0
FW14-e010-7230-08	judge8	Non	0	0
FW14-e010-7230-09	judge8	Non	0	0
FW14-e010-7230-10	judge8	Non	0	0
FW14-e013-7230-01	judge8	Non	0	0
FW14-e013-7230-02	judge8	Non	0	0
FW14-e013-7230-03	judge8	Non	0	0
FW14-e013-7230-04	judge8	Non	0	0
FW14-e013-7230-05	judge8	Non	0	0
FW14-e013-7230-06	judge8	Non	0	0
FW14-e013-7230-07	judge8	Non	0	0
FW14-e013-7230-08	judge8	Non	0	0
FW14-e013-7230-09	judge8	Non	0	0
FW14-e013-7230-10	judge8	Non	0	0
FW14-e014-7230-01	judge8	Non	0	0
FW14-e014-7230-02	judge8	Non	0	0
FW14-e014-7230-03	judge8	Non	0	0
FW14-e014-7230-04	judge8	Non	0	0
FW14-e014-7230-05	judge8	Non	0	0
FW14-e014-7230-06	judge8	Non	0	0
FW14-e014-7230-07	judge8	Non	0	0
FW14-e014-7230-08	judge8	Non	0	0
FW14-e014-7230-09	judge8	Non	0	0
FW14-e016-7230-01	judge8	Non	0	0
FW14-e016-7230-02	judge8	Non	0	0
FW14-e016-7230-03	judge8	Non	0	0
FW14-e016-7230-04	judge8	Non	0	0
FW14-e016-7230-05	judge8	Non	0	0
FW14-e016-7230-06	judge8	Non	0	0
FW14-e016-7230-07	judge8	Non	0	0
FW14-e016-7230-08	judge8	Non	0	0
FW14-e016-7230-09	judge8	Non	0	0
FW14-e016-7230-10	judge8	Non	0	0
FW14-e017-7230-01	judge8	Non	0	0
FW14-e017-7230-02	judge8	Non	0	0
FW14-e017-7230-03	judge8	Non	0	0
FW14-e017-7230-04	judge8	Non	0	0
FW14-e017-7230-05	judge8	Non	0	0
FW14-e017-7230-06	judge8	Non	0	0
FW14-e017-7230-07	judge8	Non	0	0
FW14-e017-7230-08	judge8	Non	0	0
FW14-e017-7230-09	judge8	Non	0	0
FW14-e017-7230-10	judge8	Non	0	0
FW14-e018-7230-01	judge8	Non	0	0
FW14-e018-7230-02	judge8	Non	0	0
FW14-e018-7230-03	judge8	Non	0	0
FW14-e018-7230-04	judge8	Non	0	0
FW14-e018-7230-05	judge8	Non	0	0
FW14-e018-7230-06	judge8	Non	0	0
